TICKER1,TICKER2	GEN	FEB	MAR	APR	MAG	GIU	LUG	AGO	SET	OTT	NOV	DIC
ISTB,SHY	[('0.320', '0.190'), ('0.300', '0.071'), ('0.160', '0.142'), ('0.319', '0.095'), ('0.399', '0.142'), ('0.040', '-0.059'), ('0.379', '0.261'), ('0.278', '0.166'), ('-0.119', '-0.166'), ('0.040', '-0.166'), ('-0.240', '-0.202'), ('-0.040', '-0.155')]
ISTB,VCIT	[('0.320', '0.456'), ('0.300', '1.180'), ('0.160', '0.407'), ('0.319', '0.751'), ('0.399', '1.175'), ('0.040', '-0.057'), ('0.379', '1.136'), ('0.278', '0.545'), ('-0.119', '-0.159'), ('0.040', '0.228'), ('-0.240', '-0.274'), ('-0.040', '-0.011')]
ISTB,VCSH	[('0.320', '0.442'), ('0.300', '0.365'), ('0.160', '0.163'), ('0.319', '0.289'), ('0.399', '0.502'), ('0.040', '0.088'), ('0.379', '0.463'), ('0.278', '0.262'), ('-0.119', '-0.012'), ('0.040', '0.063'), ('-0.240', '-0.251'), ('-0.040', '-0.277')]
ISTB,VGIT	[('0.320', '0.281'), ('0.300', '0.500'), ('0.160', '0.626'), ('0.319', '0.983'), ('0.399', '0.822'), ('0.040', '-0.293'), ('0.379', '0.590'), ('0.278', '0.756'), ('-0.119', '-0.676'), ('0.040', '-0.124'), ('-0.240', '-0.295'), ('-0.040', '-0.312')]
ISTB,VGSH	[('0.320', '0.214'), ('0.300', '0.049'), ('0.160', '0.198'), ('0.319', '0.115'), ('0.399', '0.165'), ('0.040', '-0.016'), ('0.379', '0.214'), ('0.278', '0.165'), ('-0.119', '-0.132'), ('0.040', '-0.099'), ('-0.240', '-0.149'), ('-0.040', '-0.199')]
ISTB,VMBS	[('0.320', '0.057'), ('0.300', '0.651'), ('0.160', '0.478'), ('0.319', '0.438'), ('0.399', '0.647'), ('0.040', '-0.246'), ('0.379', '0.629'), ('0.278', '0.607'), ('-0.119', '-0.170'), ('0.040', '-0.076'), ('-0.240', '-0.171'), ('-0.040', '-0.114')]
IUSB,LMBS	[('0.020', '-0.153'), ('1.080', '0.250'), ('0.537', '-0.287'), ('0.673', '-0.019'), ('0.789', '0.019'), ('0.020', '-0.063'), ('0.829', '0.058'), ('0.686', '-0.058'), ('-0.215', '-0.154'), ('0.255', '-0.308'), ('-0.079', '-0.212'), ('0.059', '-0.290')]
IUSB,MBB	[('0.020', '0.038'), ('1.080', '0.603'), ('0.537', '0.481'), ('0.673', '0.347'), ('0.789', '0.685'), ('0.020', '-0.327'), ('0.829', '0.743'), ('0.686', '0.579'), ('-0.215', '-0.214'), ('0.255', '-0.075'), ('-0.079', '-0.178'), ('0.059', '0.169')]
IUSB,VCIT	[('0.020', '0.456'), ('1.080', '1.180'), ('0.537', '0.407'), ('0.673', '0.751'), ('0.789', '1.175'), ('0.020', '-0.057'), ('0.829', '1.136'), ('0.686', '0.545'), ('-0.215', '-0.159'), ('0.255', '0.228'), ('-0.079', '-0.274'), ('0.059', '-0.011')]
IUSB,VCSH	[('0.020', '0.442'), ('1.080', '0.365'), ('0.537', '0.163'), ('0.673', '0.289'), ('0.789', '0.502'), ('0.020', '0.088'), ('0.829', '0.463'), ('0.686', '0.262'), ('-0.215', '-0.012'), ('0.255', '0.063'), ('-0.079', '-0.251'), ('0.059', '-0.277')]
IUSB,VGIT	[('0.020', '0.281'), ('1.080', '0.500'), ('0.537', '0.626'), ('0.673', '0.983'), ('0.789', '0.822'), ('0.020', '-0.293'), ('0.829', '0.590'), ('0.686', '0.756'), ('-0.215', '-0.676'), ('0.255', '-0.124'), ('-0.079', '-0.295'), ('0.059', '-0.312')]
IUSB,VMBS	[('0.020', '0.057'), ('1.080', '0.651'), ('0.537', '0.478'), ('0.673', '0.438'), ('0.789', '0.647'), ('0.020', '-0.246'), ('0.829', '0.629'), ('0.686', '0.607'), ('-0.215', '-0.170'), ('0.255', '-0.076'), ('-0.079', '-0.171'), ('0.059', '-0.114')]
IUSG,VONG	[('2.125', '2.623'), ('3.814', '3.833'), ('-0.429', '-0.291'), ('2.139', '2.430'), ('2.233', '2.196'), ('-1.230', '-1.347'), ('2.788', '2.961'), ('1.172', '1.591'), ('0.779', '0.912'), ('2.982', '3.639'), ('2.819', '3.109'), ('0.580', '0.973')]
IUSV,VONV	[('-0.040', '-0.041'), ('3.889', '3.820'), ('-3.054', '-2.873'), ('0.199', '-0.020'), ('-0.377', '-0.189'), ('0.335', '0.139'), ('0.545', '0.559'), ('-1.489', '-1.449'), ('2.286', '1.908'), ('0.531', '0.077'), ('3.163', '2.741'), ('1.224', '0.855')]
IXUS,VXUS	[('3.485', '3.333'), ('1.004', '1.002'), ('1.747', '1.491'), ('2.058', '2.074'), ('2.381', '2.494'), ('-1.376', '-1.179'), ('3.466', '3.288'), ('0.117', '-0.092'), ('1.566', '1.052'), ('1.984', '2.028'), ('0.321', '0.303'), ('1.106', '1.266')]
LMBS,MBB	[('-0.153', '0.038'), ('0.250', '0.603'), ('-0.287', '0.481'), ('-0.019', '0.347'), ('0.019', '0.685'), ('-0.063', '-0.327'), ('0.058', '0.743'), ('-0.058', '0.579'), ('-0.154', '-0.214'), ('-0.308', '-0.075'), ('-0.212', '-0.178'), ('-0.290', '0.169')]
LMBS,OXLCO	[('-0.153', '0.078'), ('0.250', '0.980'), ('-0.287', '-0.583'), ('-0.019', '0.353'), ('0.019', '-0.039'), ('-0.063', '-0.313'), ('0.058', '0.669'), ('-0.058', '-0.078'), ('-0.154', '-0.860'), ('-0.308', '-0.937'), ('-0.212', '-0.828'), ('-0.290', '0.475')]
LMBS,SHV	[('-0.153', '0.027'), ('0.250', '0.036'), ('-0.287', '0.054'), ('-0.019', '0.018'), ('0.019', '0.045'), ('-0.063', '0.073'), ('0.058', '0.109'), ('-0.058', '0.082'), ('-0.154', '0.091'), ('-0.308', '0.036'), ('-0.212', '0.054'), ('-0.290', '-0.009')]
LMBS,SHY	[('-0.153', '0.190'), ('0.250', '0.071'), ('-0.287', '0.142'), ('-0.019', '0.095'), ('0.019', '0.142'), ('-0.063', '-0.059'), ('0.058', '0.261'), ('-0.058', '0.166'), ('-0.154', '-0.166'), ('-0.308', '-0.166'), ('-0.212', '-0.202'), ('-0.290', '-0.155')]
LMBS,SNLN	[('-0.153', '-0.533'), ('0.250', '0.268'), ('-0.287', '-0.802'), ('-0.019', '-0.108'), ('0.019', '-0.108'), ('-0.063', '-0.809'), ('0.058', '0.217'), ('-0.058', '-0.758'), ('-0.154', '-0.164'), ('-0.308', '0.109'), ('-0.212', '-0.599'), ('-0.290', '-0.274')]
LMBS,VBND	[('-0.153', '0.266'), ('0.250', '0.592'), ('-0.287', '0.059'), ('-0.019', '0.466'), ('0.019', '0.677'), ('-0.063', '-0.870'), ('0.058', '0.993'), ('-0.058', '0.540'), ('-0.154', '-0.664'), ('-0.308', '-0.130'), ('-0.212', '-0.575'), ('-0.290', '-1.137')]
LMBS,VCSH	[('-0.153', '0.442'), ('0.250', '0.365'), ('-0.287', '0.163'), ('-0.019', '0.289'), ('0.019', '0.502'), ('-0.063', '0.088'), ('0.058', '0.463'), ('-0.058', '0.262'), ('-0.154', '-0.012'), ('-0.308', '0.063'), ('-0.212', '-0.251'), ('-0.290', '-0.277')]
LMBS,VGSH	[('-0.153', '0.214'), ('0.250', '0.049'), ('-0.287', '0.198'), ('-0.019', '0.115'), ('0.019', '0.165'), ('-0.063', '-0.016'), ('0.058', '0.214'), ('-0.058', '0.165'), ('-0.154', '-0.132'), ('-0.308', '-0.099'), ('-0.212', '-0.149'), ('-0.290', '-0.199')]
LMBS,VMBS	[('-0.153', '0.057'), ('0.250', '0.651'), ('-0.287', '0.478'), ('-0.019', '0.438'), ('0.019', '0.647'), ('-0.063', '-0.246'), ('0.058', '0.629'), ('-0.058', '0.607'), ('-0.154', '-0.170'), ('-0.308', '-0.076'), ('-0.212', '-0.171'), ('-0.290', '-0.114')]
MBB,SHV	[('0.038', '0.027'), ('0.603', '0.036'), ('0.481', '0.054'), ('0.347', '0.018'), ('0.685', '0.045'), ('-0.327', '0.073'), ('0.743', '0.109'), ('0.579', '0.082'), ('-0.214', '0.091'), ('-0.075', '0.036'), ('-0.178', '0.054'), ('0.169', '-0.009')]
MBB,SHY	[('0.038', '0.190'), ('0.603', '0.071'), ('0.481', '0.142'), ('0.347', '0.095'), ('0.685', '0.142'), ('-0.327', '-0.059'), ('0.743', '0.261'), ('0.579', '0.166'), ('-0.214', '-0.166'), ('-0.075', '-0.166'), ('-0.178', '-0.202'), ('0.169', '-0.155')]
MBB,VCIT	[('0.038', '0.456'), ('0.603', '1.180'), ('0.481', '0.407'), ('0.347', '0.751'), ('0.685', '1.175'), ('-0.327', '-0.057'), ('0.743', '1.136'), ('0.579', '0.545'), ('-0.214', '-0.159'), ('-0.075', '0.228'), ('-0.178', '-0.274'), ('0.169', '-0.011')]
MBB,VCSH	[('0.038', '0.442'), ('0.603', '0.365'), ('0.481', '0.163'), ('0.347', '0.289'), ('0.685', '0.502'), ('-0.327', '0.088'), ('0.743', '0.463'), ('0.579', '0.262'), ('-0.214', '-0.012'), ('-0.075', '0.063'), ('-0.178', '-0.251'), ('0.169', '-0.277')]
MBB,VGIT	[('0.038', '0.281'), ('0.603', '0.500'), ('0.481', '0.626'), ('0.347', '0.983'), ('0.685', '0.822'), ('-0.327', '-0.293'), ('0.743', '0.590'), ('0.579', '0.756'), ('-0.214', '-0.676'), ('-0.075', '-0.124'), ('-0.178', '-0.295'), ('0.169', '-0.312')]
MBB,VGSH	[('0.038', '0.214'), ('0.603', '0.049'), ('0.481', '0.198'), ('0.347', '0.115'), ('0.685', '0.165'), ('-0.327', '-0.016'), ('0.743', '0.214'), ('0.579', '0.165'), ('-0.214', '-0.132'), ('-0.075', '-0.099'), ('-0.178', '-0.149'), ('0.169', '-0.199')]
MBB,VMBS	[('0.038', '0.057'), ('0.603', '0.651'), ('0.481', '0.478'), ('0.347', '0.438'), ('0.685', '0.647'), ('-0.327', '-0.246'), ('0.743', '0.629'), ('0.579', '0.607'), ('-0.214', '-0.170'), ('-0.075', '-0.076'), ('-0.178', '-0.171'), ('0.169', '-0.114')]
MPA,NXJ	[('1.120', '0.830'), ('0.138', '0.524'), ('-1.120', '-0.673'), ('0.846', '1.500'), ('0.908', '1.473'), ('-0.899', '-0.868'), ('1.731', '1.237'), ('-0.476', '-0.215'), ('-1.571', '-1.788'), ('-1.253', '-1.161'), ('-0.493', '-0.660'), ('1.629', '0.884')]
MYN,NUM	[('1.728', '0.900'), ('0.387', '0.372'), ('-0.231', '-0.893'), ('0.539', '1.194'), ('0.690', '1.401'), ('-0.838', '-0.291'), ('1.220', '1.968'), ('0.075', '-0.788'), ('-0.976', '-1.297'), ('-1.740', '-1.757'), ('-0.077', '-1.043'), ('-0.615', '-0.376')]
NEA,NXJ	[('0.226', '0.830'), ('0.075', '0.524'), ('0.075', '-0.673'), ('1.347', '1.500'), ('1.554', '1.473'), ('-0.436', '-0.868'), ('1.969', '1.237'), ('0.072', '-0.215'), ('-1.071', '-1.788'), ('-1.951', '-1.161'), ('-0.587', '-0.660'), ('1.177', '0.884')]
NMZ,NXQ	[('1.322', '1.049'), ('0.845', '0.222'), ('0.382', '-0.297'), ('0.609', '1.559'), ('1.587', '0.733'), ('-0.297', '-0.508'), ('1.190', '1.384'), ('0.221', '0.358'), ('-0.220', '0.429'), ('-0.148', '-0.781'), ('0.222', '0.427'), ('-0.512', '-0.783')]
NMZ,VCIT	[('1.322', '0.456'), ('0.845', '1.180'), ('0.382', '0.407'), ('0.609', '0.751'), ('1.587', '1.175'), ('-0.297', '-0.057'), ('1.190', '1.136'), ('0.221', '0.545'), ('-0.220', '-0.159'), ('-0.148', '0.228'), ('0.222', '-0.274'), ('-0.512', '-0.011')]
NTC,OXLCO	[('0.894', '0.078'), ('0.565', '0.980'), ('-0.807', '-0.583'), ('0.894', '0.353'), ('0.565', '-0.039'), ('-1.120', '-0.313'), ('0.322', '0.669'), ('-1.041', '-0.078'), ('-1.373', '-0.860'), ('-1.559', '-0.937'), ('-0.748', '-0.828'), ('-0.418', '0.475')]
OXLCO,SHV	[('0.078', '0.027'), ('0.980', '0.036'), ('-0.583', '0.054'), ('0.353', '0.018'), ('-0.039', '0.045'), ('-0.313', '0.073'), ('0.669', '0.109'), ('-0.078', '0.082'), ('-0.860', '0.091'), ('-0.937', '0.036'), ('-0.828', '0.054'), ('0.475', '-0.009')]
OXLCO,SHY	[('0.078', '0.190'), ('0.980', '0.071'), ('-0.583', '0.142'), ('0.353', '0.095'), ('-0.039', '0.142'), ('-0.313', '-0.059'), ('0.669', '0.261'), ('-0.078', '0.166'), ('-0.860', '-0.166'), ('-0.937', '-0.166'), ('-0.828', '-0.202'), ('0.475', '-0.155')]
OXLCO,VCSH	[('0.078', '0.442'), ('0.980', '0.365'), ('-0.583', '0.163'), ('0.353', '0.289'), ('-0.039', '0.502'), ('-0.313', '0.088'), ('0.669', '0.463'), ('-0.078', '0.262'), ('-0.860', '-0.012'), ('-0.937', '0.063'), ('-0.828', '-0.251'), ('0.475', '-0.277')]
OXLCO,VGSH	[('0.078', '0.214'), ('0.980', '0.049'), ('-0.583', '0.198'), ('0.353', '0.115'), ('-0.039', '0.165'), ('-0.313', '-0.016'), ('0.669', '0.214'), ('-0.078', '0.165'), ('-0.860', '-0.132'), ('-0.937', '-0.099'), ('-0.828', '-0.149'), ('0.475', '-0.199')]
PLW,VGIT	[('0.188', '0.281'), ('1.190', '0.500'), ('0.563', '0.626'), ('0.278', '0.983'), ('1.331', '0.822'), ('-0.122', '-0.293'), ('0.092', '0.590'), ('1.527', '0.756'), ('-1.269', '-0.676'), ('-0.184', '-0.124'), ('-0.123', '-0.295'), ('-0.122', '-0.312')]
SHV,SHY	[('0.027', '0.190'), ('0.036', '0.071'), ('0.054', '0.142'), ('0.018', '0.095'), ('0.045', '0.142'), ('0.073', '-0.059'), ('0.109', '0.261'), ('0.082', '0.166'), ('0.091', '-0.166'), ('0.036', '-0.166'), ('0.054', '-0.202'), ('-0.009', '-0.155')]
SHV,SNLN	[('0.027', '-0.533'), ('0.036', '0.268'), ('0.054', '-0.802'), ('0.018', '-0.108'), ('0.045', '-0.108'), ('0.073', '-0.809'), ('0.109', '0.217'), ('0.082', '-0.758'), ('0.091', '-0.164'), ('0.036', '0.109'), ('0.054', '-0.599'), ('-0.009', '-0.274')]
SHV,VCSH	[('0.027', '0.442'), ('0.036', '0.365'), ('0.054', '0.163'), ('0.018', '0.289'), ('0.045', '0.502'), ('0.073', '0.088'), ('0.109', '0.463'), ('0.082', '0.262'), ('0.091', '-0.012'), ('0.036', '0.063'), ('0.054', '-0.251'), ('-0.009', '-0.277')]
SHV,VGIT	[('0.027', '0.281'), ('0.036', '0.500'), ('0.054', '0.626'), ('0.018', '0.983'), ('0.045', '0.822'), ('0.073', '-0.293'), ('0.109', '0.590'), ('0.082', '0.756'), ('0.091', '-0.676'), ('0.036', '-0.124'), ('0.054', '-0.295'), ('-0.009', '-0.312')]
SHV,VGSH	[('0.027', '0.214'), ('0.036', '0.049'), ('0.054', '0.198'), ('0.018', '0.115'), ('0.045', '0.165'), ('0.073', '-0.016'), ('0.109', '0.214'), ('0.082', '0.165'), ('0.091', '-0.132'), ('0.036', '-0.099'), ('0.054', '-0.149'), ('-0.009', '-0.199')]
SHV,VMBS	[('0.027', '0.057'), ('0.036', '0.651'), ('0.054', '0.478'), ('0.018', '0.438'), ('0.045', '0.647'), ('0.073', '-0.246'), ('0.109', '0.629'), ('0.082', '0.607'), ('0.091', '-0.170'), ('0.036', '-0.076'), ('0.054', '-0.171'), ('-0.009', '-0.114')]
SHY,SNLN	[('0.190', '-0.533'), ('0.071', '0.268'), ('0.142', '-0.802'), ('0.095', '-0.108'), ('0.142', '-0.108'), ('-0.059', '-0.809'), ('0.261', '0.217'), ('0.166', '-0.758'), ('-0.166', '-0.164'), ('-0.166', '0.109'), ('-0.202', '-0.599'), ('-0.155', '-0.274')]
SHY,VBND	[('0.190', '0.266'), ('0.071', '0.592'), ('0.142', '0.059'), ('0.095', '0.466'), ('0.142', '0.677'), ('-0.059', '-0.870'), ('0.261', '0.993'), ('0.166', '0.540'), ('-0.166', '-0.664'), ('-0.166', '-0.130'), ('-0.202', '-0.575'), ('-0.155', '-1.137')]
SHY,VCSH	[('0.190', '0.442'), ('0.071', '0.365'), ('0.142', '0.163'), ('0.095', '0.289'), ('0.142', '0.502'), ('-0.059', '0.088'), ('0.261', '0.463'), ('0.166', '0.262'), ('-0.166', '-0.012'), ('-0.166', '0.063'), ('-0.202', '-0.251'), ('-0.155', '-0.277')]
SHY,VGIT	[('0.190', '0.281'), ('0.071', '0.500'), ('0.142', '0.626'), ('0.095', '0.983'), ('0.142', '0.822'), ('-0.059', '-0.293'), ('0.261', '0.590'), ('0.166', '0.756'), ('-0.166', '-0.676'), ('-0.166', '-0.124'), ('-0.202', '-0.295'), ('-0.155', '-0.312')]
SHY,VGSH	[('0.190', '0.214'), ('0.071', '0.049'), ('0.142', '0.198'), ('0.095', '0.115'), ('0.142', '0.165'), ('-0.059', '-0.016'), ('0.261', '0.214'), ('0.166', '0.165'), ('-0.166', '-0.132'), ('-0.166', '-0.099'), ('-0.202', '-0.149'), ('-0.155', '-0.199')]
SHY,VMBS	[('0.190', '0.057'), ('0.071', '0.651'), ('0.142', '0.478'), ('0.095', '0.438'), ('0.142', '0.647'), ('-0.059', '-0.246'), ('0.261', '0.629'), ('0.166', '0.607'), ('-0.166', '-0.170'), ('-0.166', '-0.076'), ('-0.202', '-0.171'), ('-0.155', '-0.114')]
SNLN,VGSH	[('-0.533', '0.214'), ('0.268', '0.049'), ('-0.802', '0.198'), ('-0.108', '0.115'), ('-0.108', '0.165'), ('-0.809', '-0.016'), ('0.217', '0.214'), ('-0.758', '0.165'), ('-0.164', '-0.132'), ('0.109', '-0.099'), ('-0.599', '-0.149'), ('-0.274', '-0.199')]
TLT,VGLT	[('0.384', '0.325'), ('2.217', '2.271'), ('1.038', '0.921'), ('0.559', '0.532'), ('2.742', '2.552'), ('0.781', '0.706'), ('-0.337', '-0.157'), ('2.688', '2.617'), ('-1.570', '-1.524'), ('0.145', '0.144'), ('0.297', '0.260'), ('0.245', '0.193')]
VBND,VCSH	[('0.266', '0.442'), ('0.592', '0.365'), ('0.059', '0.163'), ('0.466', '0.289'), ('0.677', '0.502'), ('-0.870', '0.088'), ('0.993', '0.463'), ('0.540', '0.262'), ('-0.664', '-0.012'), ('-0.130', '0.063'), ('-0.575', '-0.251'), ('-1.137', '-0.277')]
VBND,VGIT	[('0.266', '0.281'), ('0.592', '0.500'), ('0.059', '0.626'), ('0.466', '0.983'), ('0.677', '0.822'), ('-0.870', '-0.293'), ('0.993', '0.590'), ('0.540', '0.756'), ('-0.664', '-0.676'), ('-0.130', '-0.124'), ('-0.575', '-0.295'), ('-1.137', '-0.312')]
VBND,VGSH	[('0.266', '0.214'), ('0.592', '0.049'), ('0.059', '0.198'), ('0.466', '0.115'), ('0.677', '0.165'), ('-0.870', '-0.016'), ('0.993', '0.214'), ('0.540', '0.165'), ('-0.664', '-0.132'), ('-0.130', '-0.099'), ('-0.575', '-0.149'), ('-1.137', '-0.199')]
VCIT,VCSH	[('0.456', '0.442'), ('1.180', '0.365'), ('0.407', '0.163'), ('0.751', '0.289'), ('1.175', '0.502'), ('-0.057', '0.088'), ('1.136', '0.463'), ('0.545', '0.262'), ('-0.159', '-0.012'), ('0.228', '0.063'), ('-0.274', '-0.251'), ('-0.011', '-0.277')]
VCIT,VGIT	[('0.456', '0.281'), ('1.180', '0.500'), ('0.407', '0.626'), ('0.751', '0.983'), ('1.175', '0.822'), ('-0.057', '-0.293'), ('1.136', '0.590'), ('0.545', '0.756'), ('-0.159', '-0.676'), ('0.228', '-0.124'), ('-0.274', '-0.295'), ('-0.011', '-0.312')]
VCIT,VMBS	[('0.456', '0.057'), ('1.180', '0.651'), ('0.407', '0.478'), ('0.751', '0.438'), ('1.175', '0.647'), ('-0.057', '-0.246'), ('1.136', '0.629'), ('0.545', '0.607'), ('-0.159', '-0.170'), ('0.228', '-0.076'), ('-0.274', '-0.171'), ('-0.011', '-0.114')]
VCSH,VGIT	[('0.442', '0.281'), ('0.365', '0.500'), ('0.163', '0.626'), ('0.289', '0.983'), ('0.502', '0.822'), ('0.088', '-0.293'), ('0.463', '0.590'), ('0.262', '0.756'), ('-0.012', '-0.676'), ('0.063', '-0.124'), ('-0.251', '-0.295'), ('-0.277', '-0.312')]
VCSH,VGSH	[('0.442', '0.214'), ('0.365', '0.049'), ('0.163', '0.198'), ('0.289', '0.115'), ('0.502', '0.165'), ('0.088', '-0.016'), ('0.463', '0.214'), ('0.262', '0.165'), ('-0.012', '-0.132'), ('0.063', '-0.099'), ('-0.251', '-0.149'), ('-0.277', '-0.199')]
VCSH,VMBS	[('0.442', '0.057'), ('0.365', '0.651'), ('0.163', '0.478'), ('0.289', '0.438'), ('0.502', '0.647'), ('0.088', '-0.246'), ('0.463', '0.629'), ('0.262', '0.607'), ('-0.012', '-0.170'), ('0.063', '-0.076'), ('-0.251', '-0.171'), ('-0.277', '-0.114')]
VGIT,VGSH	[('0.281', '0.214'), ('0.500', '0.049'), ('0.626', '0.198'), ('0.983', '0.115'), ('0.822', '0.165'), ('-0.293', '-0.016'), ('0.590', '0.214'), ('0.756', '0.165'), ('-0.676', '-0.132'), ('-0.124', '-0.099'), ('-0.295', '-0.149'), ('-0.312', '-0.199')]
VGIT,VMBS	[('0.281', '0.057'), ('0.500', '0.651'), ('0.626', '0.478'), ('0.983', '0.438'), ('0.822', '0.647'), ('-0.293', '-0.246'), ('0.590', '0.629'), ('0.756', '0.607'), ('-0.676', '-0.170'), ('-0.124', '-0.076'), ('-0.295', '-0.171'), ('-0.312', '-0.114')]
VGIT,VWOB	[('0.281', '1.080'), ('0.500', '1.262'), ('0.626', '0.581'), ('0.983', '1.208'), ('0.822', '0.761'), ('-0.293', '-0.522'), ('0.590', '0.916'), ('0.756', '1.683'), ('-0.676', '0.062'), ('-0.124', '0.161'), ('-0.295', '-0.484'), ('-0.312', '0.087')]
VGSH,VMBS	[('0.214', '0.057'), ('0.049', '0.651'), ('0.198', '0.478'), ('0.115', '0.438'), ('0.165', '0.647'), ('-0.016', '-0.246'), ('0.214', '0.629'), ('0.165', '0.607'), ('-0.132', '-0.170'), ('-0.099', '-0.076'), ('-0.149', '-0.171'), ('-0.199', '-0.114')]
VONE,VTHR	[('1.170', '1.304'), ('3.803', '3.668'), ('-1.517', '-1.487'), ('1.286', '1.256'), ('1.085', '0.673'), ('-0.475', '-0.251'), ('1.696', '1.386'), ('0.115', '0.097'), ('1.335', '1.651'), ('1.837', '1.772'), ('2.901', '2.975'), ('0.856', '1.086')]

